COU,Country,POL,Pollutant,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ISR,Israel,SOX,Sulphur Oxides,STAT_TOT,Total Stationary Sources,2016,2016,TONNE,Tonnes,3,Thousands,,,84.601,,
ISR,Israel,SOX,Sulphur Oxides,STAT_TOT,Total Stationary Sources,2017,2017,TONNE,Tonnes,3,Thousands,,,65.882,,
ISR,Israel,SOX,Sulphur Oxides,STAT_TOT,Total Stationary Sources,2018,2018,TONNE,Tonnes,3,Thousands,,,54.569,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,1996,1996,TONNE,Tonnes,3,Thousands,,,190.705,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2000,2000,TONNE,Tonnes,3,Thousands,,,209.138,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2003,2003,TONNE,Tonnes,3,Thousands,,,179.728,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2004,2004,TONNE,Tonnes,3,Thousands,,,165.804,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2005,2005,TONNE,Tonnes,3,Thousands,,,147.546,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2006,2006,TONNE,Tonnes,3,Thousands,,,135.65,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2007,2007,TONNE,Tonnes,3,Thousands,,,137.589,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2008,2008,TONNE,Tonnes,3,Thousands,,,134.367,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2009,2009,TONNE,Tonnes,3,Thousands,,,123.209,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2010,2010,TONNE,Tonnes,3,Thousands,,,118.4,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2011,2011,TONNE,Tonnes,3,Thousands,,,126.216,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2012,2012,TONNE,Tonnes,3,Thousands,,,125.415,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2013,2013,TONNE,Tonnes,3,Thousands,,,103.872,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2014,2014,TONNE,Tonnes,3,Thousands,,,80.152,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2015,2015,TONNE,Tonnes,3,Thousands,,,79.638,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2016,2016,TONNE,Tonnes,3,Thousands,,,65.226,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2017,2017,TONNE,Tonnes,3,Thousands,,,49.32,,
ISR,Israel,SOX,Sulphur Oxides,STAT_POW,Power stations,2018,2018,TONNE,Tonnes,3,Thousands,,,41.561,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,1996,1996,TONNE,Tonnes,3,Thousands,,,58.686,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2000,2000,TONNE,Tonnes,3,Thousands,,,54.967,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2003,2003,TONNE,Tonnes,3,Thousands,,,48.101,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2004,2004,TONNE,Tonnes,3,Thousands,,,46.908,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2005,2005,TONNE,Tonnes,3,Thousands,,,43.97,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2006,2006,TONNE,Tonnes,3,Thousands,,,39.563,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2007,2007,TONNE,Tonnes,3,Thousands,,,33.51,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2008,2008,TONNE,Tonnes,3,Thousands,,,26.953,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2009,2009,TONNE,Tonnes,3,Thousands,,,25.204,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2010,2010,TONNE,Tonnes,3,Thousands,,,20.617,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2011,2011,TONNE,Tonnes,3,Thousands,,,20.507,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2012,2012,TONNE,Tonnes,3,Thousands,,,19.669,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2013,2013,TONNE,Tonnes,3,Thousands,,,15.439,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2014,2014,TONNE,Tonnes,3,Thousands,,,13.649,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2015,2015,TONNE,Tonnes,3,Thousands,,,13.979,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2016,2016,TONNE,Tonnes,3,Thousands,,,13.745,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2017,2017,TONNE,Tonnes,3,Thousands,,,11.638,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB,Combustion,2018,2018,TONNE,Tonnes,3,Thousands,,,9.413,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,1996,1996,TONNE,Tonnes,3,Thousands,,,45.572,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2000,2000,TONNE,Tonnes,3,Thousands,,,50.814,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2003,2003,TONNE,Tonnes,3,Thousands,,,45.763,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2004,2004,TONNE,Tonnes,3,Thousands,,,44.445,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2005,2005,TONNE,Tonnes,3,Thousands,,,41.629,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2006,2006,TONNE,Tonnes,3,Thousands,,,37.639,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2007,2007,TONNE,Tonnes,3,Thousands,,,31.37,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2008,2008,TONNE,Tonnes,3,Thousands,,,26.254,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2009,2009,TONNE,Tonnes,3,Thousands,,,24.843,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2010,2010,TONNE,Tonnes,3,Thousands,,,20.355,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2011,2011,TONNE,Tonnes,3,Thousands,,,19.847,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2012,2012,TONNE,Tonnes,3,Thousands,,,19.256,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2013,2013,TONNE,Tonnes,3,Thousands,,,15.127,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2014,2014,TONNE,Tonnes,3,Thousands,,,13.288,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2015,2015,TONNE,Tonnes,3,Thousands,,,13.59,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2016,2016,TONNE,Tonnes,3,Thousands,,,13.395,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2017,2017,TONNE,Tonnes,3,Thousands,,,11.071,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_IND,Industrial combustion,2018,2018,TONNE,Tonnes,3,Thousands,,,8.573,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,1996,1996,TONNE,Tonnes,3,Thousands,,,13.114,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2000,2000,TONNE,Tonnes,3,Thousands,,,4.153,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2003,2003,TONNE,Tonnes,3,Thousands,,,2.338,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2004,2004,TONNE,Tonnes,3,Thousands,,,2.464,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2005,2005,TONNE,Tonnes,3,Thousands,,,2.342,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2006,2006,TONNE,Tonnes,3,Thousands,,,1.924,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2007,2007,TONNE,Tonnes,3,Thousands,,,2.14,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2008,2008,TONNE,Tonnes,3,Thousands,,,0.699,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2009,2009,TONNE,Tonnes,3,Thousands,,,0.361,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2010,2010,TONNE,Tonnes,3,Thousands,,,0.262,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2011,2011,TONNE,Tonnes,3,Thousands,,,0.659,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2012,2012,TONNE,Tonnes,3,Thousands,,,0.413,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2013,2013,TONNE,Tonnes,3,Thousands,,,0.313,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2014,2014,TONNE,Tonnes,3,Thousands,,,0.361,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2015,2015,TONNE,Tonnes,3,Thousands,,,0.389,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2016,2016,TONNE,Tonnes,3,Thousands,,,0.35,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2017,2017,TONNE,Tonnes,3,Thousands,,,0.567,,
ISR,Israel,SOX,Sulphur Oxides,STAT_COMB_OTHER,Other combustion,2018,2018,TONNE,Tonnes,3,Thousands,,,0.84,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,1996,1996,TONNE,Tonnes,3,Thousands,,,19.139,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2000,2000,TONNE,Tonnes,3,Thousands,,,2.729,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2003,2003,TONNE,Tonnes,3,Thousands,,,4.495,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2004,2004,TONNE,Tonnes,3,Thousands,,,4.226,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2005,2005,TONNE,Tonnes,3,Thousands,,,4.375,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2006,2006,TONNE,Tonnes,3,Thousands,,,4.778,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2007,2007,TONNE,Tonnes,3,Thousands,,,4.925,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2008,2008,TONNE,Tonnes,3,Thousands,,,4.734,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2009,2009,TONNE,Tonnes,3,Thousands,,,3.946,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2010,2010,TONNE,Tonnes,3,Thousands,,,4.397,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2011,2011,TONNE,Tonnes,3,Thousands,,,4.574,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2012,2012,TONNE,Tonnes,3,Thousands,,,4.274,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2013,2013,TONNE,Tonnes,3,Thousands,,,4.945,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2014,2014,TONNE,Tonnes,3,Thousands,,,4.797,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2015,2015,TONNE,Tonnes,3,Thousands,,,5.21,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2016,2016,TONNE,Tonnes,3,Thousands,,,5.629,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2017,2017,TONNE,Tonnes,3,Thousands,,,4.924,,
ISR,Israel,SOX,Sulphur Oxides,STAT_IND_PROC,Industrial processes and product use,2018,2018,TONNE,Tonnes,3,Thousands,,,3.595,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,1996,1996,KG_HAB,Kilograms per capita,0,Units,,,51.83,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2000,2000,KG_HAB,Kilograms per capita,0,Units,,,45.681,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2003,2003,KG_HAB,Kilograms per capita,0,Units,,,37.515,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2004,2004,KG_HAB,Kilograms per capita,0,Units,,,34.281,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2005,2005,KG_HAB,Kilograms per capita,0,Units,,,30.323,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2006,2006,KG_HAB,Kilograms per capita,0,Units,,,27.258,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2007,2007,KG_HAB,Kilograms per capita,0,Units,,,26.023,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2008,2008,KG_HAB,Kilograms per capita,0,Units,,,23.971,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2009,2009,KG_HAB,Kilograms per capita,0,Units,,,21.452,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2010,2010,KG_HAB,Kilograms per capita,0,Units,,,19.788,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2011,2011,KG_HAB,Kilograms per capita,0,Units,,,20.46,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2012,2012,KG_HAB,Kilograms per capita,0,Units,,,19.862,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2013,2013,KG_HAB,Kilograms per capita,0,Units,,,16.312,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2014,2014,KG_HAB,Kilograms per capita,0,Units,,,12.772,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2015,2015,KG_HAB,Kilograms per capita,0,Units,,,12.587,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2016,2016,KG_HAB,Kilograms per capita,0,Units,,,10.622,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2017,2017,KG_HAB,Kilograms per capita,0,Units,,,8.18,,
ISR,Israel,SOX,Sulphur Oxides,TOT_CAP,Total emissions per capita,2018,2018,KG_HAB,Kilograms per capita,0,Units,,,6.705,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,1996,1996,TONNE,Tonnes,3,Thousands,,,219.898,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2000,2000,TONNE,Tonnes,3,Thousands,,,236.673,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2003,2003,TONNE,Tonnes,3,Thousands,,,206.587,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2004,2004,TONNE,Tonnes,3,Thousands,,,195.508,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2005,2005,TONNE,Tonnes,3,Thousands,,,196.513,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2006,2006,TONNE,Tonnes,3,Thousands,,,191.304,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2007,2007,TONNE,Tonnes,3,Thousands,,,192.408,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2008,2008,TONNE,Tonnes,3,Thousands,,,183.836,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2009,2009,TONNE,Tonnes,3,Thousands,,,167.315,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2010,2010,TONNE,Tonnes,3,Thousands,,,163.416,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2011,2011,TONNE,Tonnes,3,Thousands,,,158.102,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2012,2012,TONNE,Tonnes,3,Thousands,,,179.708,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2013,2013,TONNE,Tonnes,3,Thousands,,,147.094,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2014,2014,TONNE,Tonnes,3,Thousands,,,127.204,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2015,2015,TONNE,Tonnes,3,Thousands,,,120.034,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2016,2016,TONNE,Tonnes,3,Thousands,,,104.51,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2017,2017,TONNE,Tonnes,3,Thousands,,,98.054,,
ISR,Israel,NOX,Nitrogen Oxides,TOT,Total man-made emissions,2018,2018,TONNE,Tonnes,3,Thousands,,,94.395,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,1996,1996,TONNE,Tonnes,3,Thousands,,,99.919,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2000,2000,TONNE,Tonnes,3,Thousands,,,94.105,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2003,2003,TONNE,Tonnes,3,Thousands,,,76.058,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2004,2004,TONNE,Tonnes,3,Thousands,,,67.713,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2005,2005,TONNE,Tonnes,3,Thousands,,,68.235,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2006,2006,TONNE,Tonnes,3,Thousands,,,65.068,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2007,2007,TONNE,Tonnes,3,Thousands,,,61.009,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2008,2008,TONNE,Tonnes,3,Thousands,,,58.35,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2009,2009,TONNE,Tonnes,3,Thousands,,,52.814,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2010,2010,TONNE,Tonnes,3,Thousands,,,50.502,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2011,2011,TONNE,Tonnes,3,Thousands,,,40.466,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2012,2012,TONNE,Tonnes,3,Thousands,,,36.374,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2013,2013,TONNE,Tonnes,3,Thousands,,,35.716,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2014,2014,TONNE,Tonnes,3,Thousands,,,33.917,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2015,2015,TONNE,Tonnes,3,Thousands,,,33.252,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2016,2016,TONNE,Tonnes,3,Thousands,,,32.706,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2017,2017,TONNE,Tonnes,3,Thousands,,,32.849,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_TOT,Total Mobile Sources,2018,2018,TONNE,Tonnes,3,Thousands,,,32.762,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,1996,1996,TONNE,Tonnes,3,Thousands,,,94.065,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2000,2000,TONNE,Tonnes,3,Thousands,,,87.729,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2003,2003,TONNE,Tonnes,3,Thousands,,,70.182,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2004,2004,TONNE,Tonnes,3,Thousands,,,61.928,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2005,2005,TONNE,Tonnes,3,Thousands,,,62.375,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2006,2006,TONNE,Tonnes,3,Thousands,,,59.174,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2007,2007,TONNE,Tonnes,3,Thousands,,,54.822,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2008,2008,TONNE,Tonnes,3,Thousands,,,51.996,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2009,2009,TONNE,Tonnes,3,Thousands,,,46.475,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2010,2010,TONNE,Tonnes,3,Thousands,,,43.841,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2011,2011,TONNE,Tonnes,3,Thousands,,,34.039,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2012,2012,TONNE,Tonnes,3,Thousands,,,29.653,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2013,2013,TONNE,Tonnes,3,Thousands,,,28.624,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2014,2014,TONNE,Tonnes,3,Thousands,,,26.979,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2015,2015,TONNE,Tonnes,3,Thousands,,,26.339,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2016,2016,TONNE,Tonnes,3,Thousands,,,25.66,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2017,2017,TONNE,Tonnes,3,Thousands,,,25.627,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_ROAD,Road Transport,2018,2018,TONNE,Tonnes,3,Thousands,,,25.28,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,1996,1996,TONNE,Tonnes,3,Thousands,,,5.854,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2000,2000,TONNE,Tonnes,3,Thousands,,,6.376,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2003,2003,TONNE,Tonnes,3,Thousands,,,5.876,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2004,2004,TONNE,Tonnes,3,Thousands,,,5.785,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2005,2005,TONNE,Tonnes,3,Thousands,,,5.86,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2006,2006,TONNE,Tonnes,3,Thousands,,,5.894,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2007,2007,TONNE,Tonnes,3,Thousands,,,6.187,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2008,2008,TONNE,Tonnes,3,Thousands,,,6.355,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2009,2009,TONNE,Tonnes,3,Thousands,,,6.339,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2010,2010,TONNE,Tonnes,3,Thousands,,,6.661,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2011,2011,TONNE,Tonnes,3,Thousands,,,6.427,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2012,2012,TONNE,Tonnes,3,Thousands,,,6.721,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2013,2013,TONNE,Tonnes,3,Thousands,,,7.092,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2014,2014,TONNE,Tonnes,3,Thousands,,,6.938,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2015,2015,TONNE,Tonnes,3,Thousands,,,6.913,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2016,2016,TONNE,Tonnes,3,Thousands,,,7.046,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2017,2017,TONNE,Tonnes,3,Thousands,,,7.222,,
ISR,Israel,NOX,Nitrogen Oxides,MOB_OTHER,Other Mobile Sources,2018,2018,TONNE,Tonnes,3,Thousands,,,7.482,,
ISR,Israel,NOX,Nitrogen Oxides,STAT_TOT,Total Stationary Sources,1996,1996,TONNE,Tonnes,3,Thousands,,,119.979,,
ISR,Israel,NOX,Nitrogen Oxides,STAT_TOT,Total Stationary Sources,2000,2000,TONNE,Tonnes,3,Thousands,,,142.568,,
ISR,Israel,NOX,Nitrogen Oxides,STAT_TOT,Total Stationary Sources,2003,2003,TONNE,Tonnes,3,Thousands,,,130.53,,
ISR,Israel,NOX,Nitrogen Oxides,STAT_TOT,Total Stationary Sources,2004,2004,TONNE,Tonnes,3,Thousands,,,127.795,,
ISR,Israel,NOX,Nitrogen Oxides,STAT_TOT,Total Stationary Sources,2005,2005,TONNE,Tonnes,3,Thousands,,,128.279,,
ISR,Israel,NOX,Nitrogen Oxides,STAT_TOT,Total Stationary Sources,2006,2006,TONNE,Tonnes,3,Thousands,,,126.236,,
ISR,Israel,NOX,Nitrogen Oxides,STAT_TOT,Total Stationary Sources,2007,2007,TONNE,Tonnes,3,Thousands,,,131.399,,
ISR,Israel,NOX,Nitrogen Oxides,STAT_TOT,Total Stationary Sources,2008,2008,TONNE,Tonnes,3,Thousands,,,125.486,,
ISR,Israel,NOX,Nitrogen Oxides,STAT_TOT,Total Stationary Sources,2009,2009,TONNE,Tonnes,3,Thousands,,,114.501,,
ISR,Israel,NOX,Nitrogen Oxides,STAT_TOT,Total Stationary Sources,2010,2010,TONNE,Tonnes,3,Thousands,,,112.915,,
ISR,Israel,NOX,Nitrogen Oxides,STAT_TOT,Total Stationary Sources,2011,2011,TONNE,Tonnes,3,Thousands,,,117.636,,
